,id,carat,cut,color,clarity,depth,price
684,684,1.54,3,6,3,59.4,9.375
685,685,0.72,4,5,3,62.0,7.953
686,686,1.5,2,5,1,63.3,8.953
688,688,0.31,4,5,6,61.3,6.763
689,689,0.31,3,3,6,61.4,6.704
690,690,1.2,4,0,4,61.8,8.525
691,691,1.02,3,1,2,62.7,8.349
692,692,1.21,2,1,1,63.2,8.52
693,693,1.03,3,4,2,60.9,8.534
694,694,1.03,4,3,1,62.1,8.405
695,695,0.32,4,5,4,61.7,6.613
696,696,0.4,4,1,5,61.6,6.646
697,697,0.3,2,2,2,60.1,6.068
698,698,0.3,0,6,1,64.6,6.284
699,699,0.71,3,6,3,59.2,8.076
700,700,0.41,1,2,2,63.3,6.526
701,701,0.53,3,5,3,61.6,7.503
702,702,1.51,1,6,2,63.6,9.325
703,703,0.35,4,4,5,62.1,6.613
704,704,0.56,3,6,3,61.1,7.582
705,705,0.32,4,4,3,62.6,6.561
706,706,0.44,2,3,5,60.9,6.986
707,707,0.7,4,3,3,62.1,7.771
708,708,0.75,4,5,2,61.7,7.994
709,709,0.52,2,6,2,63.2,7.277
710,710,0.24,2,6,6,61.9,6.198
711,711,0.5,3,6,2,63.0,7.37
712,712,0.31,3,4,3,59.3,6.687
713,713,1.5,3,6,0,61.7,8.748
714,714,0.71,1,5,1,62.2,7.779
715,715,0.56,3,5,3,62.1,7.557
717,717,0.71,4,4,4,60.9,8.219
718,718,0.4,2,3,2,60.0,6.802
719,719,1.11,4,6,5,62.3,9.425
720,720,0.51,2,4,4,60.0,7.427
721,721,0.35,4,4,5,61.6,6.678
722,722,0.52,3,6,3,61.2,7.508
723,723,1.53,2,2,4,59.5,9.218
724,724,0.76,3,5,1,60.0,7.783
726,726,0.47,2,4,1,63.3,6.964
727,727,0.52,4,5,3,61.1,7.504
729,729,0.32,3,2,5,61.6,6.719
730,730,0.72,3,0,1,60.3,7.419
731,731,0.32,4,3,5,61.6,6.562
732,732,0.6,2,4,3,60.8,7.728
733,733,1.25,3,3,3,61.2,8.981
735,735,1.07,2,4,7,59.4,9.307
736,736,0.3,4,5,3,62.6,6.489
738,738,0.76,4,5,2,60.6,7.993
739,739,0.42,4,4,4,61.4,7.006
740,740,0.57,3,5,1,60.7,7.185
741,741,0.71,3,4,1,61.6,7.817
742,742,0.41,4,3,4,61.7,6.801
743,743,1.01,2,3,2,59.9,8.474
745,745,0.53,1,1,4,64.3,7.182
746,746,0.46,1,4,4,59.2,7.113
747,747,1.11,3,1,3,63.0,8.465
748,748,0.7,1,5,1,60.7,7.785
749,749,0.7,4,4,6,61.0,8.189
750,750,1.32,4,1,6,61.0,9.048
751,751,1.05,3,5,2,62.5,8.691
752,752,0.3,3,1,2,61.4,6.227
753,753,0.31,2,2,7,61.3,6.657
754,754,1.0,4,5,3,62.0,8.707
755,755,0.37,3,4,3,62.7,6.864
756,756,0.73,4,5,3,61.7,8.152
757,757,0.35,3,6,2,61.8,6.718
758,758,0.32,4,4,6,61.4,6.816
759,759,0.26,2,4,6,60.8,6.521
760,760,1.12,3,6,1,60.5,8.563
761,761,1.54,2,0,2,61.2,8.916
762,762,0.51,4,4,5,61.7,7.695
763,763,0.71,3,4,3,62.6,7.956
764,764,0.45,2,3,1,59.7,6.639
765,765,0.7,2,3,5,60.2,8.024
766,766,1.23,4,3,2,61.4,8.781
767,767,1.75,4,2,0,61.5,8.91
768,768,1.5,1,2,1,63.8,8.597
769,769,1.57,2,1,4,62.7,9.276
770,770,0.58,4,3,4,62.6,7.541
771,771,0.36,3,4,2,61.6,6.646
772,772,0.51,4,6,3,61.9,7.488
773,773,1.0,2,4,1,61.7,8.24
775,775,0.93,2,6,0,63.4,7.87
776,776,0.32,4,2,5,61.8,6.469
777,777,0.35,4,5,4,61.6,6.648
778,778,0.35,2,4,6,62.3,6.812
779,779,0.31,3,5,3,61.0,6.771
780,780,1.01,2,4,1,60.7,8.295
781,781,1.41,2,4,1,61.4,8.884
783,783,0.96,4,3,1,62.1,8.261
784,784,1.13,4,3,4,61.5,8.994
787,787,1.21,4,1,2,62.4,8.56
788,788,1.04,3,5,1,62.4,8.495
789,789,0.3,4,1,4,61.4,6.196
790,790,1.01,1,4,2,61.6,8.48
791,791,0.31,3,4,3,62.4,6.687
792,792,0.7,2,1,5,63.4,7.789
793,793,0.53,2,4,5,59.6,7.539
794,794,1.02,4,6,7,63.0,9.653
795,795,0.32,4,3,7,61.9,6.822
796,796,0.9,1,6,2,63.8,8.341
797,797,1.17,4,2,2,61.1,8.759
800,800,0.28,4,6,3,61.2,6.188
802,802,0.42,2,3,2,61.7,6.82
803,803,0.35,4,6,6,60.8,7.193
805,805,0.32,4,3,4,61.9,6.4
806,806,0.35,3,5,3,61.6,6.892
807,807,0.41,3,5,4,61.9,6.984
808,808,1.02,1,4,2,63.3,8.507
809,809,1.11,4,1,2,61.4,8.487
810,810,1.06,2,4,2,63.4,8.616
811,811,0.9,2,5,2,62.8,8.468
812,812,0.33,4,3,6,62.4,6.709
813,813,1.0,1,6,2,64.2,8.638
814,814,0.32,4,2,4,60.2,6.33
815,815,0.3,4,1,6,62.4,6.314
816,816,0.31,4,1,4,61.3,6.24
817,817,0.33,3,6,1,62.7,6.447
819,819,0.38,4,1,2,62.3,6.365
820,820,1.02,1,0,1,63.4,8.17
821,821,0.33,4,1,7,62.1,6.792
822,822,0.7,2,5,2,59.1,7.689
823,823,1.0,4,0,4,62.3,8.329
824,824,0.97,3,3,2,62.6,8.389
825,825,0.38,4,4,7,62.2,7.242
826,826,0.7,4,1,4,61.8,7.812
827,827,1.18,3,0,1,61.3,8.342
828,828,0.32,3,3,5,61.2,6.842
829,829,1.01,1,2,3,63.5,8.509
830,830,0.32,3,5,3,60.5,6.802
831,831,0.47,4,5,5,61.6,7.656
832,832,1.0,4,1,3,62.5,8.414
833,833,1.51,2,4,2,63.2,9.15
834,834,0.33,4,5,2,59.6,6.217
835,835,0.5,1,5,2,64.0,6.994
836,836,0.38,4,2,7,58.9,6.97
837,837,0.3,4,4,4,62.3,6.402
838,838,1.66,1,0,3,64.4,9.047
839,839,0.4,4,1,2,62.3,6.436
841,841,1.53,3,0,6,61.6,9.147
842,842,0.31,2,5,5,61.4,6.704
843,843,0.46,4,4,1,62.1,6.746
844,844,0.39,4,3,7,60.1,7.393
845,845,0.32,2,2,3,63.0,6.225
846,846,0.42,4,6,3,62.7,6.844
847,847,0.55,2,4,2,63.1,7.221
848,848,0.32,4,6,3,62.4,6.631
849,849,0.43,1,5,1,63.6,6.506
850,850,0.34,4,3,6,62.1,6.797
851,851,1.01,3,5,5,61.8,9.181
852,852,0.8,4,2,3,60.6,8.056
853,853,1.29,2,3,1,63.2,8.305
854,854,0.26,2,3,3,62.4,5.984
855,855,1.07,4,5,1,61.4,8.593
856,856,1.17,3,6,4,61.7,9.222
857,857,1.01,3,3,5,60.7,8.97
858,858,0.71,2,4,3,63.0,8.109
859,859,1.02,2,2,3,62.4,8.624
860,860,0.62,3,3,3,60.9,7.518
861,861,1.2,2,2,4,60.2,8.992
862,862,1.0,1,5,3,61.5,8.712
863,863,1.38,2,4,4,61.4,9.331
864,864,0.35,3,4,3,62.0,6.809
865,865,0.77,3,0,3,62.3,7.491
866,866,1.2,4,3,5,62.2,9.149
867,867,0.36,2,5,2,62.9,6.447
868,868,0.6,2,3,3,62.9,7.48
869,869,0.59,4,5,2,62.2,7.353
870,870,1.5,2,1,3,63.0,9.067
871,871,0.71,3,6,6,59.2,8.351
872,872,1.04,2,5,2,63.5,8.591
873,873,0.41,3,3,4,60.7,6.868
874,874,1.2,1,1,2,62.3,8.559
875,875,0.7,3,3,2,59.0,7.763
876,876,0.9,2,4,2,60.4,8.281
877,877,0.24,3,5,6,60.7,6.565
878,878,1.0,2,5,6,62.7,9.256
879,879,1.34,3,5,7,61.8,9.779
880,880,0.52,4,6,4,62.1,7.557
881,881,0.3,4,2,7,61.2,6.639
882,882,0.79,2,5,3,62.7,8.172
883,883,0.38,4,4,5,61.0,7.018
884,884,1.04,4,3,3,62.0,8.755
885,885,1.01,2,4,3,62.0,8.726
886,886,0.81,2,4,2,61.3,7.958
887,887,0.9,3,3,1,61.9,8.063
888,888,0.36,4,2,6,62.0,6.639
889,889,1.53,4,3,5,61.4,9.634
890,890,0.23,1,4,5,62.3,6.052
891,891,1.02,4,3,3,62.6,8.686
892,892,0.32,3,2,6,62.5,6.593
893,893,1.6,3,4,1,60.5,9.051
894,894,0.3,1,3,4,63.6,6.654
895,895,0.9,2,2,1,63.4,8.041
896,896,0.7,3,2,4,62.8,7.769
897,897,0.71,2,1,5,62.5,7.822
898,898,0.9,3,0,1,62.7,7.907
899,899,1.02,2,1,3,62.1,8.52
900,900,1.58,4,5,3,62.7,9.654
901,901,0.7,3,4,2,62.3,7.694
902,902,0.71,3,1,3,62.1,7.738
903,903,0.3,4,3,5,60.6,6.528
904,904,0.31,2,5,2,63.5,6.548
905,905,0.8,2,4,1,61.0,7.808
906,906,0.57,4,3,4,60.6,7.504
907,907,0.25,4,3,5,62.0,6.263
908,908,0.5,3,3,5,60.9,7.568
909,909,1.0,1,5,1,60.5,8.295
910,910,1.01,2,5,1,60.9,8.426
911,911,0.9,4,2,2,61.5,8.201
912,912,1.05,3,2,3,61.1,8.58
913,913,1.11,4,2,6,60.8,9.049
914,914,1.01,2,1,2,62.7,8.346
915,915,1.5,3,5,4,62.5,9.691
916,916,0.72,2,5,1,63.5,7.773
917,917,0.9,2,6,1,60.3,8.17
918,918,0.36,4,5,4,61.6,6.998
919,919,1.06,4,3,4,61.1,9.022
920,920,1.0,2,2,1,63.0,8.298
921,921,0.4,4,5,2,62.5,6.561
922,922,0.51,2,6,3,63.1,7.413
923,923,1.53,4,1,4,62.8,9.287
924,924,0.4,4,3,6,61.2,7.09
925,925,1.0,3,5,1,61.0,8.23
926,926,0.54,3,5,4,61.3,7.581
927,927,0.3,4,4,3,60.9,6.654
929,929,0.36,3,3,1,59.3,6.41
930,930,0.71,2,4,4,62.9,8.063
932,932,0.71,2,2,2,63.1,7.701
933,933,0.43,2,5,4,61.9,6.957
934,934,1.04,3,6,2,61.5,8.65
935,935,1.1,3,4,3,61.1,8.87
936,936,1.12,2,3,2,61.1,8.587
937,937,0.57,4,6,2,62.4,7.47
938,938,0.81,2,4,2,61.7,7.958
939,939,1.28,4,3,4,61.7,9.142
940,940,0.51,4,6,3,61.9,7.54
941,941,0.51,2,0,3,61.9,6.892
942,942,1.19,4,4,5,61.7,9.253
943,943,0.7,1,2,3,61.4,7.72
944,944,0.41,4,3,5,61.8,6.915
945,945,0.72,4,0,6,62.4,7.668
946,946,1.67,3,2,1,62.6,9.002
947,947,0.74,1,5,4,63.4,8.136
948,948,0.54,4,1,3,61.9,7.139
950,950,0.7,3,4,4,62.2,7.889
951,951,0.7,2,2,2,61.5,7.653
953,953,1.01,2,1,2,63.2,8.21
954,954,0.41,4,4,6,61.8,7.212
955,955,0.65,2,4,2,60.0,7.503
956,956,1.01,3,5,2,61.8,8.571
957,957,1.0,4,3,1,60.3,8.168
958,958,0.7,3,3,2,61.6,7.734
960,960,0.57,3,6,2,58.9,7.575
961,961,0.72,3,0,2,60.4,7.365
962,962,1.23,3,3,1,58.9,8.391
963,963,0.43,3,6,3,59.7,6.804
964,964,0.38,2,1,3,62.4,6.308
965,965,0.5,3,3,5,62.2,7.499
966,966,0.33,4,2,4,62.0,6.611
967,967,0.79,4,5,2,62.9,8.031
968,968,1.23,3,2,3,62.9,8.866
969,969,0.42,4,5,1,62.4,6.8
970,970,0.31,4,5,2,61.1,6.492
971,971,0.34,4,6,6,61.2,7.148
972,972,0.9,1,4,2,61.0,8.225
974,974,0.56,4,3,4,61.2,7.544
975,975,0.7,1,6,1,63.1,7.706
976,976,0.32,4,4,5,62.1,6.608
977,977,0.9,1,3,0,63.6,7.76
978,978,0.72,4,5,5,62.0,8.262
979,979,1.61,2,5,1,61.9,9.023
980,980,0.41,3,6,1,61.2,6.526
981,981,0.9,1,3,4,63.9,8.407
982,982,1.0,3,6,3,62.9,8.551
983,983,0.31,1,2,5,63.4,6.438
984,984,0.34,4,4,3,61.0,6.78
985,985,1.23,4,3,4,61.4,9.12
986,986,0.53,4,6,3,62.6,7.527
987,987,0.5,4,5,3,61.6,7.465
988,988,0.9,4,5,2,59.1,8.398
989,989,1.01,3,4,1,60.2,8.178
990,990,0.41,3,3,3,61.4,6.967
991,991,1.07,4,2,3,63.6,8.648
992,992,0.61,4,4,1,61.3,7.261
994,994,1.2,2,1,2,62.8,8.596
996,996,0.61,3,4,2,60.4,7.215
997,997,1.5,2,4,1,63.1,9.071
998,998,0.93,3,3,1,61.4,8.013
999,999,0.32,3,5,3,61.7,6.802
1001,1001,0.3,4,0,6,61.8,6.14
1002,1002,0.76,4,5,2,62.4,8.025
1003,1003,1.03,3,2,4,59.2,8.492
1004,1004,0.72,4,4,3,62.6,7.992
1005,1005,0.7,2,5,4,61.3,7.995
1006,1006,0.32,3,2,6,61.4,6.593
1007,1007,0.9,3,3,1,62.4,8.154
1008,1008,0.42,3,2,4,61.7,6.991
1009,1009,1.7,2,0,3,62.9,9.168
1010,1010,1.59,4,5,1,62.3,9.328
1012,1012,0.3,4,5,6,61.2,6.759
1013,1013,0.52,4,5,2,62.4,7.412
1014,1014,1.04,4,2,1,59.6,8.313
1015,1015,0.73,1,3,0,63.9,7.098
1016,1016,0.53,4,4,3,61.6,7.736
1017,1017,0.91,3,6,3,62.0,8.55
1018,1018,1.13,3,2,2,61.4,8.583
1019,1019,0.3,2,6,2,63.4,6.495
1021,1021,1.16,4,4,4,61.9,9.143
1022,1022,1.22,3,1,1,62.9,8.55
1023,1023,1.27,4,1,3,62.6,8.764
1024,1024,1.02,3,2,1,59.8,8.363
1027,1027,0.92,3,6,2,62.5,8.523
1028,1028,0.59,0,1,4,64.4,7.114
1029,1029,1.23,4,2,0,61.8,8.318
1030,1030,1.19,2,6,1,61.1,8.725
1031,1031,1.72,4,2,2,62.2,8.967
1033,1033,1.22,3,4,1,62.5,8.665
1034,1034,0.4,4,6,1,60.5,6.474
1035,1035,0.71,4,3,5,61.5,8.162
1036,1036,0.9,3,5,3,60.6,8.426
1037,1037,0.3,1,2,4,63.2,6.265
1038,1038,0.37,3,6,5,60.7,6.878
1039,1039,0.53,3,5,2,62.2,7.411
1040,1040,0.72,4,0,4,62.7,7.604
1041,1041,0.32,4,5,7,61.1,6.926
1042,1042,1.06,1,5,1,58.8,8.356
1043,1043,1.72,3,0,2,61.7,9.027
1044,1044,0.41,4,3,2,62.2,6.509
1045,1045,0.34,4,3,3,61.0,6.39
1046,1046,0.42,4,2,2,62.7,6.8
1047,1047,0.2,3,5,3,61.1,5.905
1048,1048,1.03,4,3,3,62.8,8.802
1049,1049,0.4,4,5,6,61.7,7.242
1050,1050,1.01,2,2,2,62.3,8.368
1052,1052,0.31,4,5,4,61.8,6.599
1053,1053,0.73,3,1,5,60.6,7.822
1054,1054,1.67,2,2,2,59.4,9.319
1055,1055,1.21,3,0,5,61.7,8.6
1056,1056,1.22,4,5,5,61.6,9.576
1057,1057,0.53,4,4,4,62.0,7.502
1058,1058,0.54,4,6,2,62.1,7.416
1059,1059,0.74,3,5,4,61.1,8.132
1060,1060,0.4,4,5,5,61.4,7.009
1061,1061,0.32,4,5,6,60.9,6.701
1062,1062,0.35,4,0,4,62.6,6.18
1063,1063,0.3,4,4,2,60.9,6.31
1064,1064,0.7,3,5,1,60.6,7.744
1065,1065,0.5,4,5,1,62.4,7.123
1066,1066,0.5,1,5,2,64.0,7.052
1067,1067,1.51,3,0,3,62.3,8.755
1068,1068,0.79,4,5,3,59.3,8.125
1069,1069,1.08,2,4,1,62.6,8.391
1070,1070,0.41,4,3,3,62.4,6.967
1071,1071,0.36,3,6,2,61.5,6.746
1072,1072,0.32,3,2,4,61.7,6.579
1075,1075,1.0,3,3,1,59.4,8.336
1076,1076,0.36,4,6,2,61.6,6.497
1077,1077,0.55,2,3,3,61.6,7.354
1078,1078,1.21,3,3,3,61.5,8.961
1079,1079,0.59,2,5,3,60.6,7.647
1080,1080,1.22,4,5,5,63.0,9.396
1082,1082,0.9,1,3,2,64.2,8.086
1083,1083,1.23,4,2,2,63.0,8.681
1084,1084,1.05,3,4,1,62.8,8.381
1085,1085,1.54,2,2,1,62.3,9.024
1086,1086,0.3,2,6,3,60.3,6.565
1087,1087,0.34,4,2,7,61.8,6.76
1088,1088,0.35,3,5,3,61.6,6.642
1089,1089,1.5,3,2,2,62.7,9.187
1090,1090,1.56,4,0,4,61.9,9.149
1091,1091,1.64,3,1,1,61.3,9.058
1092,1092,0.5,4,3,3,62.2,7.378
1093,1093,1.02,2,4,1,60.9,8.363
1094,1094,0.75,4,2,5,62.0,8.004
1095,1095,0.8,4,5,4,61.8,8.519
1096,1096,0.54,4,3,3,62.3,7.401
1097,1097,0.91,1,3,1,63.6,8.096
1098,1098,0.6,1,3,3,64.3,7.492
1100,1100,0.62,3,4,1,61.7,7.192
1101,1101,0.32,3,1,4,61.0,6.225
1102,1102,0.51,4,3,7,61.4,7.7
1103,1103,0.51,4,2,6,62.7,7.44
1104,1104,0.55,4,5,3,61.4,7.419
1105,1105,0.55,4,4,5,62.3,7.847
1106,1106,1.03,3,5,4,62.4,8.977
1107,1107,1.02,4,4,4,62.2,8.966
1108,1108,0.51,4,5,2,61.1,7.203
1109,1109,0.75,3,4,1,62.2,7.824
1110,1110,0.5,2,3,2,62.8,7.065
1111,1111,0.31,4,5,5,62.0,6.762
1112,1112,0.89,2,5,2,62.7,8.295
1113,1113,0.31,3,5,6,62.0,6.92
1114,1114,1.11,4,3,7,61.9,9.203
1115,1115,0.31,4,4,6,62.0,6.719
1116,1116,0.7,2,3,3,63.2,7.763
1117,1117,1.58,4,2,3,62.7,9.329
1119,1119,0.56,4,3,3,61.2,7.365
1120,1120,0.55,4,4,4,61.8,7.659
1121,1121,1.0,4,4,1,61.2,8.383
1122,1122,0.5,1,4,3,59.7,7.211
1123,1123,0.37,4,5,5,61.4,6.775
1124,1124,1.13,4,6,4,61.2,9.348
1125,1125,0.91,2,5,1,60.0,8.143
1126,1126,1.2,4,3,6,61.2,9.184
1127,1127,0.24,2,4,4,63.0,6.038
1128,1128,0.7,1,4,4,64.0,7.8
1129,1129,1.5,3,5,1,61.2,9.2
1130,1130,0.71,2,0,2,59.1,7.529
1131,1131,0.43,4,1,7,62.0,6.962
1132,1132,1.01,1,2,3,63.1,8.55
1133,1133,0.91,2,4,2,63.1,8.009
1134,1134,0.32,4,6,3,62.6,6.631
1135,1135,1.71,2,2,3,62.6,9.506
1137,1137,0.64,4,4,5,61.0,8.113
1138,1138,0.7,2,0,1,63.6,7.383
1139,1139,0.92,4,5,1,62.2,8.279
1140,1140,0.57,2,5,2,62.1,7.242
1141,1141,0.3,4,5,3,62.1,6.489
1142,1142,0.54,4,4,3,64.2,7.516
1143,1143,0.9,4,1,3,61.5,8.197
1144,1144,0.23,2,6,4,59.0,5.922
1145,1145,0.31,4,4,5,61.6,6.821
1146,1146,0.9,1,5,1,63.7,8.187
1147,1147,0.38,3,4,3,60.5,6.933
1148,1148,0.31,4,5,6,60.5,6.848
1149,1149,0.82,3,5,2,61.2,8.074
1150,1150,0.9,2,3,4,62.7,8.472
1152,1152,0.42,2,6,6,62.4,7.121
1155,1155,0.67,1,6,2,63.8,7.722
1156,1156,1.02,3,4,1,62.5,8.231
1157,1157,0.52,4,3,3,60.8,7.375
1158,1158,0.31,3,1,2,60.7,6.385
1159,1159,0.5,1,4,1,62.0,7.102
1161,1161,1.1,3,4,0,59.8,8.228
1162,1162,0.35,2,2,1,63.2,6.312
1163,1163,0.35,3,6,3,62.0,6.72
1164,1164,1.83,4,5,1,62.8,9.492
1165,1165,0.57,4,3,0,59.5,6.927
1166,1166,0.38,4,6,2,61.3,6.784
1167,1167,0.34,4,4,1,61.9,6.082
1168,1168,1.28,4,3,3,62.2,9.08
1169,1169,1.22,3,6,2,62.3,8.655
1170,1170,0.3,4,1,2,62.3,6.227
1171,1171,0.37,3,3,5,59.1,6.987
1172,1172,1.04,2,5,1,60.9,8.409
1173,1173,0.41,4,3,7,61.7,7.266
1174,1174,0.53,4,6,3,61.2,7.579
1175,1175,1.01,2,4,3,61.0,8.712
1176,1176,1.54,1,0,2,62.9,8.902
1177,1177,1.06,2,4,1,61.8,8.568
1178,1178,0.33,2,3,3,62.0,6.361
1179,1179,2.0,2,1,3,60.4,9.709
1180,1180,0.41,4,4,6,60.7,7.166
1181,1181,0.9,3,3,4,62.3,8.403
1182,1182,1.02,2,0,1,63.3,8.228
1183,1183,1.02,4,6,1,62.5,8.305
1184,1184,0.4,4,2,2,61.8,6.798
1185,1185,1.13,3,2,1,62.7,8.465
1187,1187,1.01,1,6,1,64.0,8.295
1189,1189,0.34,4,3,6,62.1,6.863
1191,1191,0.31,4,2,2,61.3,6.043
1192,1192,0.31,2,6,2,60.0,6.347
1193,1193,0.62,3,0,5,60.9,7.255
1194,1194,0.72,2,2,1,63.5,7.495
1195,1195,1.01,3,5,3,62.4,8.778
1197,1197,0.9,3,5,2,61.9,8.345
1198,1198,0.7,1,6,1,63.6,7.717
1199,1199,0.53,4,5,2,61.6,7.382
1200,1200,0.3,4,3,3,63.0,6.515
1201,1201,0.4,4,5,6,62.4,7.195
1202,1202,1.7,3,1,3,61.4,9.352
1203,1203,0.46,3,1,1,60.3,6.78
1204,1204,0.41,2,5,4,62.8,6.984
1205,1205,1.0,4,3,5,59.8,8.973
1206,1206,1.58,3,6,2,60.2,9.498
1207,1207,0.3,4,4,6,62.4,6.766
1208,1208,0.72,4,3,6,61.7,8.11
1209,1209,0.4,1,5,2,63.6,6.782
1210,1210,1.2,2,1,1,60.3,8.415
1211,1211,0.35,3,6,1,62.3,6.258
1212,1212,1.55,4,5,3,61.9,9.635
1213,1213,1.01,2,2,4,60.9,8.646
1214,1214,0.9,0,0,2,64.6,7.799
1215,1215,0.41,1,1,5,63.5,6.718
1217,1217,0.53,4,2,5,61.8,7.496
1218,1218,1.26,4,5,5,61.1,9.577
1219,1219,0.31,4,4,6,62.4,6.733
1220,1220,1.21,3,6,4,62.6,9.279
1221,1221,1.51,3,0,3,62.3,8.912
1222,1222,0.32,3,3,5,61.7,6.842
1223,1223,0.31,4,6,5,61.9,6.641
1224,1224,1.0,3,1,4,60.6,8.313
1225,1225,0.37,2,6,2,62.2,6.524
1226,1226,0.5,3,5,1,61.5,7.074
1227,1227,0.34,3,6,1,60.6,6.477
1228,1228,1.52,3,5,4,59.9,9.719
1229,1229,0.52,4,5,5,62.3,7.657
1230,1230,0.33,4,5,2,61.6,6.554
1231,1231,1.11,4,3,5,63.1,9.087
1232,1232,0.5,2,3,5,60.9,7.516
1233,1233,0.3,2,4,4,59.8,6.461
1234,1234,0.54,4,5,1,60.4,7.128
1235,1235,0.3,4,5,6,62.2,6.759
1237,1237,0.51,2,1,1,63.3,6.903
1238,1238,1.21,3,4,1,61.8,8.406
1239,1239,0.32,3,0,3,60.0,6.223
1240,1240,0.73,1,4,2,64.3,7.798
1241,1241,1.51,3,4,2,62.2,9.359
1242,1242,0.41,3,3,2,62.7,6.828
1243,1243,0.32,2,5,5,62.4,6.612
1244,1244,1.06,4,6,5,61.1,9.324
1245,1245,1.04,3,6,1,61.9,8.421
1246,1246,0.31,4,1,4,61.9,6.133
1247,1247,0.41,4,3,2,61.6,7.012
1248,1248,0.31,2,5,2,63.1,6.548
1250,1250,0.27,4,6,5,62.3,6.683
1251,1251,1.06,4,4,4,61.9,8.902
1252,1252,0.35,4,3,7,61.8,6.881
1253,1253,1.22,4,3,3,60.1,9.206
1254,1254,0.9,3,3,4,62.7,8.429
1255,1255,1.25,3,0,2,62.0,8.532
1256,1256,0.72,1,3,1,63.7,7.755
1257,1257,0.59,4,3,5,62.2,7.733
1258,1258,0.38,2,5,1,62.5,6.38
1259,1259,1.02,2,4,4,61.9,8.89
1260,1260,0.71,4,2,1,59.4,7.722
1261,1261,0.51,4,6,5,61.3,8.078
1262,1262,0.41,1,5,2,63.1,6.529
1263,1263,0.41,2,5,2,63.2,6.923
1264,1264,1.22,3,3,1,61.6,8.561
1265,1265,0.31,2,2,3,62.5,6.192
1266,1266,1.22,3,2,3,61.4,8.69
1267,1267,0.46,3,5,2,61.8,6.942
1268,1268,2.0,2,0,4,61.0,9.488
1269,1269,0.52,4,3,4,61.3,7.435
1270,1270,1.01,2,5,3,62.2,8.783
1271,1271,1.01,3,4,3,61.6,8.811
1273,1273,0.36,4,1,3,61.6,6.26
1274,1274,0.28,2,2,3,61.4,5.93
1275,1275,0.8,4,3,1,62.2,7.885
1276,1276,0.52,4,3,4,62.1,7.463
1277,1277,1.0,0,3,0,61.7,7.909
1278,1278,1.51,2,0,4,63.7,8.981
1279,1279,0.51,4,4,3,61.6,7.415
1280,1280,0.35,3,0,4,62.4,6.855
1281,1281,0.32,4,2,5,61.9,6.719
1282,1282,0.3,2,6,4,62.2,6.609
1283,1283,0.35,3,2,4,61.7,6.669
1284,1284,1.51,3,4,3,61.7,9.543
1285,1285,0.34,2,1,3,62.1,6.168
1286,1286,0.4,4,0,5,61.9,6.495
1288,1288,1.55,3,0,4,62.6,9.059
1289,1289,1.04,4,0,1,60.4,8.233
1290,1290,0.59,3,6,4,61.9,7.752
1291,1291,0.83,4,4,3,61.6,8.253
1292,1292,0.72,4,2,4,61.9,7.857
1293,1293,1.0,1,1,2,61.0,8.411
1294,1294,0.26,2,5,3,59.2,6.116
1295,1295,0.57,4,3,3,61.5,7.433
1296,1296,1.34,2,0,1,62.7,8.582
1297,1297,0.32,4,5,6,60.5,6.821
1298,1298,0.52,4,4,3,60.6,7.416
1299,1299,0.41,4,5,4,62.2,6.937
1300,1300,1.15,3,3,1,62.5,8.489
1301,1301,0.72,4,3,1,62.6,7.738
1302,1302,0.3,2,1,4,62.9,6.159
1303,1303,1.25,2,2,1,62.8,8.661
1304,1304,0.3,4,3,2,62.3,6.068
1306,1306,0.91,2,5,2,61.9,8.302
1307,1307,1.2,2,3,2,63.5,8.805
1308,1308,0.62,0,6,1,64.6,7.251
1309,1309,0.53,2,5,3,61.6,7.451
1310,1310,1.01,3,5,1,60.6,8.305
1311,1311,0.38,3,1,3,61.5,6.7
1312,1312,0.31,2,2,2,61.0,6.075
1313,1313,0.25,2,6,5,59.5,6.545
1314,1314,1.05,4,4,5,61.9,9.09
1316,1316,0.7,4,5,4,62.3,7.983
1317,1317,0.3,4,3,7,62.2,6.76
1318,1318,0.3,2,1,3,60.5,6.116
1319,1319,0.32,4,6,5,61.7,6.726
1320,1320,1.1,3,3,3,60.2,8.785
1321,1321,0.31,4,6,2,62.5,6.528
1322,1322,0.3,4,5,1,62.1,5.994
1323,1323,0.31,1,0,1,63.3,5.814
1324,1324,0.32,4,3,3,61.5,6.33
1325,1325,0.24,4,4,6,60.8,6.519
1326,1326,0.8,4,6,4,62.4,8.438
1327,1327,0.3,3,6,3,61.0,6.815
1328,1328,0.4,2,6,2,63.5,6.829
1329,1329,1.26,3,2,2,61.3,8.862
1330,1330,1.52,2,2,1,63.1,8.936
1331,1331,1.08,4,4,2,62.7,8.581
1332,1332,1.0,1,5,2,64.2,8.529
1333,1333,0.51,3,3,4,62.3,7.412
1334,1334,0.52,4,5,3,61.3,7.363
1335,1335,0.24,3,2,6,60.8,6.068
1336,1336,0.3,2,4,6,61.8,6.663
1337,1337,0.9,2,1,4,62.6,8.325
1338,1338,0.51,4,5,2,62.8,7.343
1339,1339,1.09,2,0,6,63.9,8.628
1340,1340,0.27,2,6,3,62.0,6.153
1341,1341,0.71,4,4,6,61.0,8.521
1342,1342,0.32,4,3,5,62.1,6.593
